StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade,Study Hours
6952.0,Sarah Bailey,Female,0.7999999999999998,0.5454545454545455,A,0.3333333333333333,Medium,A,0.9099999999999999
2741.0,Kendra Ramirez,Male,0.31999999999999984,0.40909090909090906,B,0.0,High,A,0.81
7437.0,Diane Ross,Male,0.5999999999999996,0.7727272727272728,A,0.6666666666666666,Medium,A,0.96
8381.0,Stephanie Mcfarland,Female,0.8399999999999999,0.18181818181818177,B,0.3333333333333333,High,B,0.8700000000000001
8912.0,Michelle Woods,Male,0.8399999999999999,0.09090909090909094,B,0.6666666666666666,Medium,A,0.8
7859.0,David Ruiz,Male,0.7199999999999998,0.0,A,0.6666666666666666,Medium,B,0.57
6876.0,David Park,Female,0.7999999999999998,0.6363636363636364,B,1.0,Low,B,0.69
1769.0,Christopher Poole,Female,0.0,0.0,A,0.6666666666666666,High,A,0.8700000000000001
4063.0,Virginia Daniel,Male,0.48,0.5454545454545455,C,0.3333333333333333,Medium,A,0.78
5178.0,Melissa Gordon,Male,1.0,0.40909090909090906,B,0.3333333333333333,High,A,0.8
9037.0,Brett Barrett,Female,0.7999999999999998,1.0,B,1.0,High,B,0.53
9691.0,Haley Robertson,Female,0.48,0.31818181818181823,A,0.3333333333333333,Medium,A,0.95
1653.0,Michelle Gonzalez,Female,0.0,0.5454545454545455,C,0.6666666666666666,Low,A,0.51
9814.0,Felicia Howard,Male,0.7999999999999998,0.7727272727272728,A,0.0,High,A,0.77
2181.0,Sean Walker,Male,0.5999999999999996,0.40909090909090906,A,0.3333333333333333,High,A,0.53
2154.0,Brianna Mills,Male,0.7199999999999998,0.0,C,0.3333333333333333,Low,C,0.72
2938.0,Michael Case,Male,0.8399999999999999,0.5454545454545455,A,0.3333333333333333,Low,A,0.68
5748.0,Felicia Houston,Female,0.8399999999999999,0.5454545454545455,A,0.3333333333333333,Medium,C,0.9099999999999999
3561.0,Kevin Wilson,Male,0.31999999999999984,0.0,B,0.6666666666666666,Low,B,0.65
1182.0,Mary Vaughn,Male,0.7999999999999998,0.31818181818181823,A,1.0,Low,C,0.77
5533.0,Paul Williams,Female,0.31999999999999984,1.0,A,0.3333333333333333,Medium,A,0.89
3879.0,Tyler Boyer,Male,0.7199999999999998,0.09090909090909094,B,1.0,Medium,A,0.8600000000000001
7637.0,Kristy Nichols,Male,0.5999999999999996,0.18181818181818177,A,0.6666666666666666,Low,A,0.8300000000000001
7430.0,Darren Martin,Male,0.8399999999999999,0.4545454545454546,B,0.3333333333333333,Low,B,0.55
9485.0,Jesus Henson,Female,0.0,0.40909090909090906,A,0.3333333333333333,High,A,0.55
5314.0,Robin Stewart,Male,0.0,0.0,A,1.0,Low,A,0.76
9460.0,Lawrence Miller,Female,1.0,1.0,A,0.3333333333333333,Low,A,0.75
3713.0,Ronnie White,Male,0.7999999999999998,0.18181818181818177,A,1.0,High,B,0.5800000000000001
4773.0,John Fox,Female,1.0,0.5454545454545455,A,0.3333333333333333,Medium,A,0.8
1916.0,Daniel Scott,Male,0.7199999999999998,0.09090909090909094,B,0.0,Low,A,0.8200000000000001
9706.0,Tiffany Moore,Male,0.7999999999999998,0.40909090909090906,B,1.0,Low,A,0.95
9553.0,Sylvia Chavez,Female,1.0,0.31818181818181823,B,0.0,High,A,0.89
2600.0,Gerald Reilly,Female,0.31999999999999984,0.4545454545454546,A,1.0,High,A,0.8
5223.0,Ashlee Wilcox,Male,0.5999999999999996,0.31818181818181823,A,0.6666666666666666,High,B,0.5
6175.0,Lance Johnson,Female,1.0,0.5454545454545455,B,0.0,Low,A,0.63
2642.0,Patrick Gonzalez MD,Male,0.48,0.0,A,0.6666666666666666,Low,A,0.5800000000000001
2492.0,Cole Gomez,Male,0.5999999999999996,0.6363636363636364,C,0.6666666666666666,High,A,0.61
7296.0,Alejandro Gutierrez,Female,0.8399999999999999,0.18181818181818177,A,1.0,High,B,0.8200000000000001
4304.0,Natalie Long,Female,0.8799999999999999,0.31818181818181823,A,0.6666666666666666,Low,A,0.81
6893.0,Abigail Ingram,Male,0.5999999999999996,0.09090909090909094,A,0.6666666666666666,Medium,A,0.8300000000000001
9482.0,Eileen Lee,Male,0.7999999999999998,0.5454545454545455,B,0.6666666666666666,Low,B,0.96
2185.0,Melanie Wilson,Female,1.0,0.5454545454545455,B,0.6666666666666666,Low,A,0.63
8923.0,Gloria Henderson,Male,1.0,0.40909090909090906,A,1.0,High,A,0.56
4610.0,Christopher Payne,Male,1.0,0.0,A,0.6666666666666666,Low,A,0.8500000000000001
5706.0,John Franklin,Male,0.0,1.0,A,0.6666666666666666,High,A,0.66
3994.0,Angel Stout,Male,0.5999999999999996,0.7727272727272728,A,1.0,Medium,A,0.61
1887.0,Zachary Daniel,Female,0.5999999999999996,0.18181818181818177,A,0.6666666666666666,Medium,C,0.9299999999999999
8490.0,Angel Howard,Male,0.48,0.40909090909090906,A,0.3333333333333333,High,A,0.69
4744.0,Sean Levine,Male,0.7199999999999998,0.7727272727272728,B,0.0,Medium,A,0.57
8749.0,Brian Diaz,Male,0.31999999999999984,0.0,A,0.0,Low,B,0.77
5915.0,Catherine Koch,Female,0.48,0.6363636363636364,A,0.0,High,B,0.53
5663.0,Mary Warren,Female,1.0,0.18181818181818177,A,0.3333333333333333,High,C,0.81
3745.0,Amanda Bryant,Female,0.0,0.6363636363636364,A,0.0,High,A,0.5800000000000001
6191.0,Joel Ford,Female,0.7199999999999998,0.6363636363636364,C,0.6666666666666666,Medium,A,0.8700000000000001
7782.0,Mark Miller,Male,0.31999999999999984,0.31818181818181823,B,1.0,Low,A,0.97
9584.0,Lisa Mitchell,Male,0.7999999999999998,0.4545454545454546,A,0.0,High,C,0.65
8260.0,William White,Male,0.31999999999999984,0.18181818181818177,B,0.3333333333333333,High,A,0.9299999999999999
9576.0,Elizabeth Wright,Female,1.0,0.40909090909090906,B,1.0,High,A,0.65
8816.0,Sydney Patterson,Female,0.5999999999999996,0.0,A,1.0,High,A,0.77
8161.0,Lisa Johnson,Female,0.8799999999999999,0.09090909090909094,C,0.0,High,A,0.54
9464.0,Todd Jackson,Female,0.7199999999999998,0.18181818181818177,A,0.0,High,A,0.59
8460.0,Shelby Richards,Female,0.7199999999999998,0.6363636363636364,A,1.0,Medium,A,0.5800000000000001
4046.0,Joseph Roberts,Male,0.7199999999999998,0.4545454545454546,B,0.3333333333333333,Low,A,0.62
9086.0,Samantha Burton,Male,1.0,0.0,A,0.3333333333333333,Medium,A,0.8500000000000001
2314.0,Cynthia Mcdonald,Male,0.5999999999999996,0.4545454545454546,C,0.6666666666666666,Low,A,0.59
1206.0,Kimberly Petty,Male,0.8799999999999999,0.0,A,1.0,Low,A,0.6
9538.0,Joshua Carpenter,Male,0.5999999999999996,0.0,A,0.3333333333333333,High,A,0.8700000000000001
5150.0,Jessica Fuller,Female,0.7199999999999998,0.7727272727272728,A,0.3333333333333333,Low,A,0.99
6316.0,Andrea Barber,Male,0.31999999999999984,0.4545454545454546,A,0.6666666666666666,Medium,A,0.5
3539.0,Brian Lyons,Female,0.7999999999999998,0.7727272727272728,B,0.3333333333333333,High,A,0.67
8187.0,Robert Taylor,Male,0.5999999999999996,0.0,A,0.0,Medium,A,0.74
2128.0,Steven Myers,Male,0.5999999999999996,0.4545454545454546,A,0.6666666666666666,Medium,A,0.5
4039.0,Cassandra Perez,Male,0.8399999999999999,1.0,A,1.0,Medium,A,0.8300000000000001
9572.0,Carrie Mccoy,Male,0.5999999999999996,0.09090909090909094,B,0.3333333333333333,High,A,0.74
7366.0,Amy Fisher,Female,0.48,0.6363636363636364,A,0.6666666666666666,High,A,0.61
1214.0,Stephanie Reid,Male,0.5999999999999996,0.5454545454545455,A,0.3333333333333333,Medium,B,0.8700000000000001
4784.0,Christina Russo,Female,0.8799999999999999,0.7727272727272728,B,1.0,Low,B,0.78
2728.0,Raymond Howell,Female,0.5999999999999996,0.0,A,0.0,High,B,0.7
9747.0,Angela Perez,Female,1.0,1.0,B,0.3333333333333333,Medium,C,0.88
4817.0,Melissa Lucas,Female,0.7199999999999998,0.5454545454545455,A,0.0,Low,A,0.8700000000000001
8905.0,Heidi Leonard,Male,0.5999999999999996,0.6363636363636364,A,1.0,Low,A,0.52
7266.0,Richard Swanson,Male,0.7199999999999998,0.18181818181818177,A,0.3333333333333333,Low,A,0.57
3509.0,Lauren Simpson,Male,0.0,0.40909090909090906,A,1.0,Low,A,0.61
7939.0,Michael Kelly,Female,1.0,0.7727272727272728,A,0.3333333333333333,Low,A,0.88
8245.0,Peggy Hill,Male,0.5999999999999996,0.31818181818181823,A,1.0,Low,A,0.5800000000000001
8373.0,Laura Stevens,Female,0.5999999999999996,1.0,A,0.6666666666666666,High,A,0.77
9991.0,Terri Potter,Female,0.8399999999999999,0.09090909090909094,A,0.0,Low,B,0.52
5653.0,Veronica Saunders,Male,0.8399999999999999,0.4545454545454546,A,0.3333333333333333,Low,A,0.53
6901.0,Emily Townsend,Male,0.5999999999999996,0.4545454545454546,C,1.0,Medium,B,0.99
6465.0,Jennifer Dickson,Female,0.0,0.09090909090909094,A,0.3333333333333333,Low,A,0.68
9212.0,Alexa West,Female,0.5999999999999996,0.4545454545454546,C,0.3333333333333333,Low,A,0.61
3248.0,Phillip Donovan,Male,0.0,0.18181818181818177,A,1.0,Medium,A,0.79
6395.0,Monique King,Female,0.48,0.09090909090909094,A,0.0,Low,B,0.8400000000000001
4804.0,Nathan Wall,Male,0.5999999999999996,1.0,A,0.3333333333333333,High,B,0.92
4014.0,Kristin Macias,Female,0.5999999999999996,0.40909090909090906,B,0.0,High,A,0.52
9530.0,Bradley Stevens,Male,0.5999999999999996,0.40909090909090906,A,1.0,Low,B,0.7
7347.0,Morgan Hampton,Male,0.8799999999999999,0.4545454545454546,A,0.0,Medium,A,0.73
1893.0,Lori Carrillo,Male,0.5999999999999996,0.40909090909090906,A,0.6666666666666666,High,B,0.89
7440.0,Samantha Novak,Female,1.0,0.40909090909090906,A,0.0,Medium,A,0.95
2477.0,Audrey Robinson,Female,1.0,0.09090909090909094,A,0.6666666666666666,High,A,0.8200000000000001
9383.0,Lindsey Kerr,Male,0.0,0.18181818181818177,C,0.3333333333333333,High,A,0.78
3656.0,Cynthia Nguyen,Male,0.31999999999999984,0.31818181818181823,C,0.6666666666666666,Medium,A,0.64
3155.0,Ryan Hood,Male,0.5999999999999996,0.6363636363636364,A,0.3333333333333333,Medium,A,0.9299999999999999
9084.0,Matthew Stevenson,Male,0.8799999999999999,0.6363636363636364,A,0.3333333333333333,Medium,A,0.54
5009.0,Rhonda White,Female,0.8399999999999999,0.18181818181818177,A,0.3333333333333333,High,B,0.53
3381.0,Larry Ramsey,Male,0.8399999999999999,0.6363636363636364,A,0.3333333333333333,High,A,0.55
5659.0,Kimberly Anderson,Male,0.5999999999999996,0.6363636363636364,A,0.3333333333333333,High,A,0.66
4425.0,Kelly Baker,Male,0.7999999999999998,0.6363636363636364,B,0.6666666666666666,Medium,A,0.97
7996.0,Wendy Miller,Female,0.7199999999999998,0.18181818181818177,A,1.0,Medium,B,0.81
9069.0,Michael Webster,Male,0.8399999999999999,0.7727272727272728,A,1.0,High,A,0.51
4396.0,Michelle Ryan,Female,0.0,0.31818181818181823,A,0.3333333333333333,Low,A,0.51
5168.0,Justin Jennings,Male,0.7199999999999998,0.4545454545454546,B,0.6666666666666666,Medium,A,0.56
7488.0,Norma Ward,Male,0.31999999999999984,0.7727272727272728,A,0.3333333333333333,Low,A,0.96
6152.0,Amy Evans,Male,0.7199999999999998,0.0,A,0.3333333333333333,High,A,0.73
9192.0,Stephen Ramirez,Male,0.8799999999999999,1.0,A,0.6666666666666666,Medium,A,0.57
4361.0,Nicholas Baxter,Male,0.5999999999999996,0.0,B,0.6666666666666666,High,A,0.97
6460.0,Raymond Smith,Female,0.5999999999999996,0.5454545454545455,B,0.6666666666666666,High,A,0.88
6257.0,Roy Johnson,Male,0.8799999999999999,0.4545454545454546,A,0.6666666666666666,Medium,A,0.8400000000000001
5440.0,Justin Johnson,Male,0.7199999999999998,0.6363636363636364,A,0.0,High,A,0.81
8304.0,Kaylee Benjamin,Female,0.7199999999999998,1.0,A,0.6666666666666666,High,A,0.78
2593.0,Charles Murphy,Female,0.7199999999999998,0.40909090909090906,A,1.0,High,B,0.9299999999999999
8842.0,Michael Woods,Female,0.31999999999999984,0.4545454545454546,A,1.0,Low,B,0.75
6339.0,Michael Kane,Male,0.7199999999999998,0.18181818181818177,A,0.0,Low,C,0.62
8903.0,Susan Benson,Female,0.7999999999999998,1.0,A,1.0,Medium,C,0.78
3835.0,Timothy Armstrong,Male,0.8399999999999999,0.40909090909090906,A,1.0,Low,A,0.66
3886.0,Cindy Harvey,Female,0.0,0.5454545454545455,A,0.6666666666666666,Low,A,0.89
9098.0,Caitlin Carter,Male,0.7999999999999998,0.7727272727272728,B,1.0,Low,A,0.88
8421.0,Ricky Johnson,Female,0.0,0.6363636363636364,A,0.3333333333333333,High,A,0.8400000000000001
5989.0,Bryan Hoover,Female,1.0,0.5454545454545455,A,0.3333333333333333,Low,B,0.7
2022.0,Elijah Wagner,Female,0.48,0.31818181818181823,A,0.6666666666666666,Medium,A,0.9299999999999999
8073.0,Felicia Davis,Female,1.0,0.0,C,0.0,Medium,B,0.61
3200.0,Michael Yoder,Male,0.7999999999999998,0.31818181818181823,B,0.3333333333333333,Low,C,0.99
3248.0,Samantha York,Female,0.5999999999999996,0.6363636363636364,C,1.0,High,A,0.75
7303.0,Joanna Martinez,Female,0.8799999999999999,0.09090909090909094,C,1.0,High,A,0.75
9220.0,Penny Hopkins,Female,0.0,0.18181818181818177,A,0.3333333333333333,High,A,0.78
5017.0,Jennifer Morgan,Female,0.7999999999999998,0.18181818181818177,A,0.6666666666666666,Low,A,0.95
8681.0,Dalton Chen,Female,0.48,0.40909090909090906,A,0.3333333333333333,Medium,A,0.98
3744.0,Mrs. Amy Carney MD,Male,0.8399999999999999,0.4545454545454546,A,0.6666666666666666,High,A,0.79
5780.0,Melissa Wang,Male,0.7199999999999998,0.40909090909090906,A,0.0,Low,A,0.9299999999999999
7222.0,Deanna Jones,Female,0.5999999999999996,0.4545454545454546,B,0.6666666666666666,Medium,A,0.64
5183.0,Peter Figueroa,Female,0.5999999999999996,0.7727272727272728,A,1.0,Low,A,0.8400000000000001
9972.0,Jacob Thompson,Male,0.5999999999999996,0.5454545454545455,A,0.0,High,B,0.55
4594.0,Jonathon Woodward,Female,0.7199999999999998,0.7727272727272728,A,0.3333333333333333,Low,A,0.53
2995.0,Brian Hayes,Male,0.7999999999999998,0.6363636363636364,B,0.0,Low,A,0.9
4018.0,Lisa Carroll,Female,0.7199999999999998,0.40909090909090906,A,0.3333333333333333,Medium,C,0.8500000000000001
5216.0,Cassandra Ryan,Male,0.7999999999999998,0.4545454545454546,A,0.0,Medium,A,1.0
3915.0,Terri Hayden,Female,0.7999999999999998,0.40909090909090906,A,1.0,Medium,B,0.8200000000000001
9857.0,Taylor Burns,Female,0.8799999999999999,0.6363636363636364,A,0.3333333333333333,Low,A,0.55
5105.0,Andrew Jimenez,Female,0.5999999999999996,0.40909090909090906,B,0.3333333333333333,High,C,0.63
7411.0,Wendy King,Male,0.48,0.40909090909090906,A,0.0,Medium,A,0.77
8898.0,Luis Carter,Male,0.8399999999999999,0.18181818181818177,A,0.3333333333333333,Low,A,0.7
5896.0,Tiffany Sanders,Female,0.7999999999999998,1.0,A,0.6666666666666666,Low,A,0.8700000000000001
9791.0,Brittany Andrews,Male,0.8399999999999999,0.7727272727272728,A,0.3333333333333333,Low,B,0.74
1750.0,William Weber,Male,0.31999999999999984,0.31818181818181823,B,0.3333333333333333,Medium,A,0.73
2742.0,Angela Ortiz,Male,0.5999999999999996,0.6363636363636364,A,1.0,High,A,0.71
3185.0,Travis Harrell,Male,0.8399999999999999,0.0,B,0.3333333333333333,Medium,A,0.5
5648.0,Craig Mccann,Female,0.5999999999999996,0.09090909090909094,A,0.0,Low,A,0.76
3859.0,Scott Edwards,Male,0.8399999999999999,0.09090909090909094,A,1.0,High,A,0.67
4144.0,Kelly Cohen,Male,0.48,0.5454545454545455,A,0.3333333333333333,Low,B,0.61
9804.0,Henry Johnson,Male,0.31999999999999984,0.31818181818181823,A,0.6666666666666666,High,A,0.95
6340.0,Keith Wilson,Female,0.8799999999999999,1.0,A,0.6666666666666666,Medium,A,0.55
4276.0,Jordan Chase,Female,0.8799999999999999,0.5454545454545455,A,1.0,Medium,A,0.95
8454.0,Kayla Solomon,Male,0.0,1.0,B,0.3333333333333333,Low,A,0.8200000000000001
6503.0,Hayley Johnson,Male,0.5999999999999996,0.6363636363636364,A,0.6666666666666666,High,A,0.9299999999999999
3804.0,John Bender,Female,0.8799999999999999,0.4545454545454546,A,0.0,Low,A,0.95
5041.0,Michael Willis,Male,1.0,0.0,A,1.0,Low,B,0.96
1724.0,James Simmons,Male,0.5999999999999996,0.18181818181818177,A,0.0,Low,C,0.74
8452.0,Michael Walters,Female,0.31999999999999984,0.0,B,0.3333333333333333,Low,A,0.8500000000000001
7305.0,Jason Anderson,Female,0.48,0.31818181818181823,A,0.0,Medium,A,0.77
6989.0,James Hoover,Female,0.31999999999999984,0.18181818181818177,A,0.6666666666666666,Low,A,0.57
9841.0,Julie Garza,Male,0.5999999999999996,0.6363636363636364,A,1.0,Medium,A,0.95
9714.0,Erica Thomas,Female,0.5999999999999996,0.6363636363636364,A,0.6666666666666666,High,A,0.54
5803.0,Molly Jones,Female,0.48,0.09090909090909094,A,0.3333333333333333,Medium,A,0.8700000000000001
7093.0,Arthur Johnson,Female,0.5999999999999996,0.09090909090909094,A,0.6666666666666666,Medium,B,0.81
3986.0,Collin Edwards,Male,0.31999999999999984,0.09090909090909094,A,0.6666666666666666,High,A,0.79
9743.0,Mr. Clinton Camacho,Female,0.7999999999999998,0.31818181818181823,C,0.3333333333333333,High,A,0.96
8306.0,David Jimenez,Female,0.7999999999999998,1.0,A,1.0,Low,A,0.79
6915.0,Marvin Cardenas,Female,0.31999999999999984,0.0,A,0.0,Medium,A,0.64
2449.0,Christopher Taylor,Male,0.0,0.4545454545454546,C,0.0,Low,A,0.8600000000000001
4264.0,Brenda Bell,Male,0.0,0.4545454545454546,B,0.3333333333333333,High,A,0.92
8593.0,Ashley Nguyen,Male,0.5999999999999996,0.31818181818181823,B,0.6666666666666666,Medium,A,0.56
7834.0,Michael Bailey,Male,0.5999999999999996,0.7727272727272728,A,0.6666666666666666,Medium,A,1.0
1958.0,Katherine Mclaughlin,Male,1.0,0.40909090909090906,B,0.3333333333333333,High,A,0.64
1798.0,Karen Cruz,Female,0.7199999999999998,0.18181818181818177,A,0.6666666666666666,High,B,0.88
9908.0,Jodi Taylor,Female,1.0,0.4545454545454546,A,0.3333333333333333,High,B,0.79
3243.0,Thomas Mcgrath,Female,1.0,0.40909090909090906,C,0.3333333333333333,High,A,0.61
3108.0,Karen Wolf,Male,0.8799999999999999,0.4545454545454546,B,1.0,High,A,0.71
4365.0,Ashley Jordan,Male,0.31999999999999984,1.0,A,0.6666666666666666,High,A,0.97
3630.0,Lonnie Williams,Male,0.48,0.6363636363636364,A,0.6666666666666666,Low,A,0.76
5617.0,Michael Poole,Male,0.48,0.31818181818181823,A,1.0,Low,A,0.68
8203.0,David Martinez,Male,0.31999999999999984,1.0,C,0.0,High,B,0.0
3025.0,Eduardo Miller,Female,0.7999999999999998,0.18181818181818177,B,0.3333333333333333,Medium,A,0.78
2723.0,Audrey Woods,Female,0.5999999999999996,0.18181818181818177,A,0.6666666666666666,High,C,0.7
3764.0,Lauren Brown,Male,1.0,0.7727272727272728,A,1.0,Low,C,0.56
5563.0,Stephanie Merritt,Female,0.0,1.0,A,1.0,Medium,A,0.76
2770.0,Rebecca Jones,Male,0.7199999999999998,0.40909090909090906,A,1.0,Low,B,0.51
2117.0,Isaiah Arnold,Female,0.5999999999999996,0.09090909090909094,C,1.0,Low,A,0.5800000000000001
2253.0,Andrea Frey,Female,0.5999999999999996,0.7727272727272728,A,0.3333333333333333,Medium,B,0.63
1517.0,Andrew Dudley,Female,0.7999999999999998,0.0,A,0.3333333333333333,Medium,A,0.73
9837.0,Jane Griffith,Female,0.5999999999999996,0.18181818181818177,B,0.6666666666666666,High,C,0.63
6779.0,Jeff Phillips,Female,1.0,0.31818181818181823,A,1.0,High,B,0.92
6591.0,Dawn Edwards,Female,0.7999999999999998,0.0,A,0.3333333333333333,Medium,A,0.53
4844.0,Paige Campbell,Female,0.8399999999999999,0.5454545454545455,A,0.6666666666666666,High,A,0.5800000000000001
1612.0,Belinda Kim,Female,0.0,0.6363636363636364,B,0.0,Medium,A,0.8500000000000001
6504.0,Ruben Steele,Female,0.48,1.0,B,1.0,Medium,A,0.98
2234.0,Bradley Martinez,Male,0.7199999999999998,0.4545454545454546,A,0.6666666666666666,Low,C,0.9
2552.0,Alison Williams,Female,0.7199999999999998,0.5454545454545455,A,0.6666666666666666,Medium,C,0.6
5945.0,Scott Ferguson,Female,0.0,0.18181818181818177,A,1.0,Medium,C,0.63
9971.0,David Brown,Male,0.5999999999999996,0.18181818181818177,B,1.0,Medium,A,0.8300000000000001
7649.0,Renee Scott,Male,0.7999999999999998,0.09090909090909094,A,0.3333333333333333,High,A,0.73
7914.0,Aimee Green,Male,0.8799999999999999,0.09090909090909094,A,0.0,High,A,0.89
1691.0,Ricky Jenkins,Female,0.5999999999999996,0.31818181818181823,A,0.3333333333333333,Low,A,0.9299999999999999
2479.0,Kelly Allen MD,Female,0.31999999999999984,0.7727272727272728,A,1.0,Low,B,0.97
9133.0,Sean Smith,Male,0.8799999999999999,0.6363636363636364,A,0.3333333333333333,Medium,A,0.8700000000000001
7928.0,Robert Johnson,Male,0.31999999999999984,0.5454545454545455,B,1.0,Medium,A,0.7
6947.0,Ryan West,Female,1.0,0.4545454545454546,A,1.0,High,A,0.8500000000000001
5929.0,Christina Fitzgerald,Male,0.8799999999999999,0.4545454545454546,A,0.0,Medium,A,0.9400000000000001
1555.0,Susan Roberson,Female,0.7999999999999998,0.40909090909090906,A,0.0,Medium,C,0.9400000000000001
4010.0,Jodi Rogers,Female,0.31999999999999984,0.31818181818181823,C,1.0,Low,A,0.66
3585.0,Michelle Clay,Male,0.48,0.09090909090909094,A,0.0,Medium,A,0.74
5270.0,Jacob Bean,Male,0.8399999999999999,1.0,A,1.0,High,C,0.68
4677.0,Robert Harper,Male,0.5999999999999996,0.18181818181818177,A,1.0,High,A,0.6
1231.0,Michelle Graham,Female,0.5999999999999996,0.40909090909090906,A,1.0,Low,A,0.6
5717.0,Seth Johnson,Female,0.0,0.09090909090909094,C,1.0,Low,A,1.0
8506.0,Julia Sanchez,Male,0.5999999999999996,0.40909090909090906,B,0.3333333333333333,Low,C,0.8400000000000001
1745.0,Justin Sharp,Male,0.7199999999999998,0.18181818181818177,A,0.0,Medium,C,0.8400000000000001
3323.0,Christine Mullins,Female,0.7999999999999998,1.0,A,0.0,Medium,A,0.8700000000000001
5312.0,Timothy Mcbride,Female,0.48,1.0,C,0.0,Medium,A,0.88
1871.0,Deborah Reyes,Male,0.31999999999999984,0.31818181818181823,A,0.0,High,A,0.63
1067.0,Makayla Rhodes,Male,0.0,0.5454545454545455,A,0.3333333333333333,Low,A,0.9400000000000001
8439.0,Sean Hernandez,Female,0.8399999999999999,0.31818181818181823,A,0.3333333333333333,Low,A,0.98
4463.0,Christine Young,Male,0.7199999999999998,1.0,A,0.6666666666666666,Low,A,0.69
3916.0,Brian Hale,Male,0.0,0.5454545454545455,A,1.0,High,C,0.89
2975.0,Sandra Hart,Female,0.5999999999999996,0.0,A,1.0,High,A,0.8300000000000001
9021.0,Christine Curtis,Female,0.0,0.40909090909090906,A,1.0,Low,C,0.55
4053.0,Tara Johnson,Female,0.0,0.5454545454545455,A,0.6666666666666666,Medium,A,0.8400000000000001
9115.0,Stephanie Snyder,Male,0.7199999999999998,0.40909090909090906,C,0.6666666666666666,Medium,A,0.57
5073.0,Miguel Leblanc,Female,0.7199999999999998,0.6363636363636364,A,0.6666666666666666,High,A,0.76
7766.0,Christina Mcintyre,Male,0.5999999999999996,0.6363636363636364,A,0.3333333333333333,Medium,A,0.54
2866.0,John Weber,Female,0.31999999999999984,0.09090909090909094,C,0.3333333333333333,High,C,0.9400000000000001
8454.0,Timothy Austin,Female,0.8399999999999999,0.4545454545454546,A,0.0,High,B,0.54
2742.0,Jeffrey Sullivan,Female,0.48,0.31818181818181823,A,0.0,High,A,0.59
7637.0,Michael Noble,Female,0.7199999999999998,0.6363636363636364,A,0.3333333333333333,Low,C,0.9
3213.0,Christine Shah,Male,0.8799999999999999,0.5454545454545455,A,1.0,High,A,0.74
8139.0,Lisa Maynard,Male,0.7999999999999998,0.4545454545454546,A,0.0,Medium,C,0.51
8295.0,Lisa Lynch,Female,0.5999999999999996,0.31818181818181823,A,1.0,High,A,0.65
6469.0,Angela Warren,Male,0.7999999999999998,0.0,C,0.3333333333333333,Low,A,0.8
1994.0,Yvonne Krueger,Male,0.0,0.6363636363636364,A,0.6666666666666666,High,A,0.95
2915.0,Keith Bailey,Female,0.8399999999999999,1.0,A,0.0,High,B,0.64
6633.0,Barbara Case,Female,0.8799999999999999,0.18181818181818177,A,1.0,Low,A,0.96
3148.0,Jamie Torres,Female,0.0,0.0,A,0.3333333333333333,High,A,0.6
8911.0,Justin Jacobs,Male,0.31999999999999984,0.7727272727272728,B,1.0,Medium,A,0.9
2043.0,Michelle Kelly,Female,0.0,0.5454545454545455,A,1.0,High,B,0.61
6820.0,Terry Hernandez,Male,0.48,0.4545454545454546,B,0.6666666666666666,Low,A,0.8500000000000001
2817.0,Aaron Duarte,Male,0.8399999999999999,0.6363636363636364,A,0.6666666666666666,High,B,0.55
4365.0,Micheal Perez,Female,0.31999999999999984,0.4545454545454546,A,0.6666666666666666,Medium,A,0.5800000000000001
3257.0,Troy Bradford,Male,0.8799999999999999,0.40909090909090906,C,0.3333333333333333,High,A,0.67
2396.0,Bobby Wilkinson,Female,1.0,0.0,A,1.0,High,B,0.71
9647.0,Todd Brooks,Male,0.0,0.40909090909090906,A,0.6666666666666666,Low,A,0.8300000000000001
7627.0,Madeline Rush,Male,0.7199999999999998,0.5454545454545455,A,0.6666666666666666,Medium,C,0.8600000000000001
1383.0,Nicole Frederick,Male,0.48,0.6363636363636364,A,1.0,Medium,C,0.99
7110.0,Jason Adams,Female,0.48,1.0,A,0.3333333333333333,Low,A,0.72
8424.0,Mallory Fletcher,Female,0.8799999999999999,0.6363636363636364,A,0.6666666666666666,Low,A,0.68
7751.0,Kelly Suarez,Male,0.7999999999999998,0.31818181818181823,C,0.0,Medium,A,0.72
3364.0,Lauren Stephens,Male,0.5999999999999996,0.40909090909090906,B,0.6666666666666666,Low,A,0.8500000000000001
1534.0,Penny Miller,Male,0.48,1.0,A,1.0,Medium,A,0.56
1659.0,Paula Stewart,Male,0.7999999999999998,1.0,A,0.3333333333333333,Medium,A,0.74
3328.0,Jonathan Johnson,Female,0.5999999999999996,0.4545454545454546,A,1.0,High,A,0.5
2106.0,Laura Ross,Male,0.0,0.40909090909090906,A,0.6666666666666666,Low,A,0.95
8786.0,Brandy Wilson,Male,0.31999999999999984,0.18181818181818177,A,0.3333333333333333,Low,A,0.57
2463.0,Brittany Briggs,Female,0.0,0.7727272727272728,C,0.3333333333333333,Low,A,0.98
2450.0,Carl Coleman,Male,0.5999999999999996,0.6363636363636364,A,0.6666666666666666,Low,A,0.8200000000000001
9877.0,Crystal Chandler,Male,0.8399999999999999,0.18181818181818177,A,0.3333333333333333,Low,A,0.56
2878.0,Julie Jackson,Male,0.48,0.09090909090909094,A,0.0,High,A,0.88
